Alert type,message
Drift Alert,A_Oxy_A_COMP_DISCHARGE_TEMP is indicating an decreasing trend from its typical value 214.63 to 196.27 on 18-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE is indicating an decreasing trend from its typical value 40.78 to 34.21 on 18-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE_1 is indicating an decreasing trend from its typical value 39.41 to 34.3 on 18-12-2025
Drift Alert,A_Oxy_A_OXY_STRIPPER_FEED_DRUM is indicating an increasing trend from its typical value 44.95 to 98.61 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_1st_stage_reactor_outlet_temp is indicating an increasing trend from its typical value 439.87 to 449.2 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature is indicating an increasing trend from its typical value 432.15 to 443.0 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_1 is indicating an increasing trend from its typical value 430.57 to 441.13 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_2 is indicating an increasing trend from its typical value 433.0 to 443.82 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature is indicating an increasing trend from its typical value 432.86 to 443.78 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_1 is indicating an increasing trend from its typical value 432.79 to 443.73 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_2 is indicating an increasing trend from its typical value 432.69 to 443.55 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_3 is indicating an increasing trend from its typical value 433.0 to 443.8 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_4 is indicating an increasing trend from its typical value 431.43 to 442.13 on 18-12-2025
Drift Alert,A_Oxy_A_Oxy_HCl_O2_to_1st_stage is indicating an increasing trend from its typical value 333.67 to 465.66 on 18-12-2025
Drift Alert,A_Oxy_A_TRAIN_COMPRESSOR_AMPS is indicating an decreasing trend from its typical value 111.12 to 96.15 on 18-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR is indicating an increasing trend from its typical value 0.04 to 0.04 on 18-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_1 is indicating an decreasing trend from its typical value 0.3 to 0.28 on 18-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_2 is indicating an decreasing trend from its typical value 0.14 to 0.09 on 18-12-2025
Drift Alert,A_Oxy_Compressor_discharge_flow is indicating an decreasing trend from its typical value 1707.73 to 1344.09 on 18-12-2025
Drift Alert,A_Oxy_HCL_FLOW_FROM_A_TRAIN_HEATER is indicating an decreasing trend from its typical value 534.69 to 516.44 on 18-12-2025
Drift Alert,A_Oxy_HCL_TO_A_TRAIN_STD_15min is indicating an increasing trend from its typical value 3.22 to 3.73 on 18-12-2025
Drift Alert,A_Oxy_HCL_TO_A_TRAIN_STD_1hr is indicating an increasing trend from its typical value 3.22 to 3.73 on 18-12-2025
Drift Alert,A_Oxy_R1_ATRN_ETHYLENE_FLOW_TO_1ST_STG_PctDev is indicating an increasing trend from its typical value -0.84 to -2.33 on 18-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Compressor_Suction_Pressure_PctDev is indicating an decreasing trend from its typical value 3.35 to 0.55 on 18-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_HCl_Supply_Pressure_PctDev is indicating an decreasing trend from its typical value 0.53 to 0.5 on 18-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_O2_Cont__PctRelDiff is indicating an decreasing trend from its typical value -3.44 to 29.75 on 18-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_1_PctDev is indicating an increasing trend from its typical value 54.67 to 65.57 on 18-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_2_PctDev is indicating an decreasing trend from its typical value 71.29 to 58.21 on 18-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_PctDev is indicating an decreasing trend from its typical value -696.25 to -472.99 on 18-12-2025
Drift Alert,A_Oxy_R1_ETHYLENE_TO_E_7308A_PctDev is indicating an increasing trend from its typical value -2.71 to -5.04 on 18-12-2025
Drift Alert,A_Oxy_R1_HCL_TO_A_TRAIN_PctDev is indicating an decreasing trend from its typical value -6.94 to -3.23 on 18-12-2025
Drift Alert,A_Oxy_RECYCLE_FLOW_TO_A_TRAIN is indicating an decreasing trend from its typical value 1626.01 to 1382.1 on 18-12-2025
Drift Alert,A_Oxy_TRAIN_A_1st_Stage_INLET_PRESSURE is indicating an decreasing trend from its typical value 91.99 to 89.32 on 18-12-2025
Drift Alert,A_Oxy_TRAIN_A_HCL_O2_MIX is indicating an increasing trend from its typical value 18.11 to 23.26 on 18-12-2025
Drift Alert,A_Oxy_TRAIN_A_O2_TO_3RD_STAGE is indicating an increasing trend from its typical value 28.81 to 30.04 on 18-12-2025
Drift Alert,A_Oxy_TRAIN_A_OVR_SUCTION_C2H4_ANLYZER is indicating an increasing trend from its typical value 49.46 to 55.69 on 18-12-2025
Drift Alert,A_Oxy_TRAIN_A_OXYGEN_FLOW is indicating an increasing trend from its typical value 144.06 to 150.2 on 18-12-2025
Drift Alert,A_Oxy_TRAIN_B_OVR_COMP_SUCTION is indicating an decreasing trend from its typical value 95.73 to 70.4 on 18-12-2025
Drift Alert,A_Oxy_ATRN_COMPRESSOR_DISCHARGE_PRESS is indicating an decreasing trend from its typical value 95.08 to 91.5 on 19-12-2025
Drift Alert,A_Oxy_ATRN_ETHYLENE_FLOW_TO_1ST_STG_1 is indicating an increasing trend from its typical value 293.53 to 296.04 on 19-12-2025
Drift Alert,A_Oxy_A_COMP_DISCHARGE_TEMP is indicating an decreasing trend from its typical value 204.39 to 186.77 on 19-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE is indicating an decreasing trend from its typical value 39.9 to 33.43 on 19-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE_1 is indicating an decreasing trend from its typical value 39.01 to 33.88 on 19-12-2025
Drift Alert,A_Oxy_A_OXY_STRIPPER_FEED_DRUM is indicating an increasing trend from its typical value 45.04 to 91.65 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_1st_stage_reactor_outlet_temp is indicating an increasing trend from its typical value 439.77 to 448.45 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature is indicating an increasing trend from its typical value 432.3 to 442.22 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_1 is indicating an increasing trend from its typical value 430.64 to 440.29 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_2 is indicating an increasing trend from its typical value 433.16 to 443.05 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature is indicating an increasing trend from its typical value 433.04 to 443.0 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_1 is indicating an increasing trend from its typical value 432.87 to 442.85 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_2 is indicating an increasing trend from its typical value 432.79 to 442.68 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_3 is indicating an increasing trend from its typical value 433.16 to 443.0 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_4 is indicating an increasing trend from its typical value 431.55 to 441.31 on 19-12-2025
Drift Alert,A_Oxy_A_Oxy_HCl_O2_to_1st_stage is indicating an increasing trend from its typical value 334.25 to 449.98 on 19-12-2025
Drift Alert,A_Oxy_A_TRAIN_COMPRESSOR_AMPS is indicating an decreasing trend from its typical value 110.98 to 95.71 on 19-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR is indicating an increasing trend from its typical value 0.06 to 0.07 on 19-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_1 is indicating an decreasing trend from its typical value 0.31 to 0.29 on 19-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_2 is indicating an decreasing trend from its typical value 0.15 to 0.11 on 19-12-2025
Drift Alert,A_Oxy_Compressor_discharge_flow is indicating an decreasing trend from its typical value 1720.09 to 1375.33 on 19-12-2025
Drift Alert,A_Oxy_HCL_FLOW_FROM_A_TRAIN_HEATER is indicating an decreasing trend from its typical value 534.91 to 517.12 on 19-12-2025
Drift Alert,A_Oxy_HCL_O2_MIX_PRESS_TO_A_TRAIN is indicating an decreasing trend from its typical value 93.27 to 91.04 on 19-12-2025
Drift Alert,A_Oxy_HCL_TO_A_TRAIN_STD_15min is indicating an increasing trend from its typical value 3.01 to 3.31 on 19-12-2025
Drift Alert,A_Oxy_HCL_TO_A_TRAIN_STD_1hr is indicating an increasing trend from its typical value 3.01 to 3.31 on 19-12-2025
Drift Alert,A_Oxy_R1_ATRN_ETHYLENE_FLOW_TO_1ST_STG_PctDev is indicating an increasing trend from its typical value -0.79 to -1.97 on 19-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Compressor_Suction_Pressure_PctDev is indicating an decreasing trend from its typical value 2.23 to -0.35 on 19-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_HCl_Supply_Pressure_PctDev is indicating an decreasing trend from its typical value 0.54 to 0.52 on 19-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_O2_Cont__PctRelDiff is indicating an decreasing trend from its typical value -3.24 to 27.1 on 19-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_1_PctDev is indicating an increasing trend from its typical value 51.34 to 59.65 on 19-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_2_PctDev is indicating an decreasing trend from its typical value 59.88 to 45.51 on 19-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_PctDev is indicating an decreasing trend from its typical value -416.08 to -125.2 on 19-12-2025
Drift Alert,A_Oxy_R1_ETHYLENE_TO_E_7308A_PctDev is indicating an increasing trend from its typical value -2.7 to -4.16 on 19-12-2025
Drift Alert,A_Oxy_R1_HCL_TO_A_TRAIN_PctDev is indicating an decreasing trend from its typical value -6.98 to -3.48 on 19-12-2025
Drift Alert,A_Oxy_RECYCLE_FLOW_TO_A_TRAIN is indicating an decreasing trend from its typical value 1629.87 to 1390.3 on 19-12-2025
Drift Alert,A_Oxy_TRAIN_A_1st_Stage_INLET_PRESSURE is indicating an decreasing trend from its typical value 92.0 to 89.1 on 19-12-2025
Drift Alert,A_Oxy_TRAIN_A_HCL_O2_MIX is indicating an increasing trend from its typical value 18.14 to 22.83 on 19-12-2025
Drift Alert,A_Oxy_TRAIN_A_O2_TO_3RD_STAGE is indicating an increasing trend from its typical value 28.81 to 29.88 on 19-12-2025
Drift Alert,A_Oxy_TRAIN_A_OVR_SUCTION_C2H4_ANLYZER is indicating an increasing trend from its typical value 48.91 to 53.36 on 19-12-2025
Drift Alert,A_Oxy_TRAIN_A_OXYGEN_FLOW is indicating an increasing trend from its typical value 144.05 to 149.41 on 19-12-2025
Drift Alert,A_Oxy_TRAIN_B_OVR_COMP_SUCTION is indicating an decreasing trend from its typical value 83.68 to 58.69 on 19-12-2025
Drift Alert,A_Oxy_ATRN_COMPRESSOR_DISCHARGE_PRESS is indicating an decreasing trend from its typical value 95.03 to 91.31 on 20-12-2025
Drift Alert,A_Oxy_A_COMP_DISCHARGE_TEMP is indicating an decreasing trend from its typical value 210.82 to 196.66 on 20-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE is indicating an decreasing trend from its typical value 40.26 to 34.13 on 20-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE_1 is indicating an decreasing trend from its typical value 39.21 to 34.22 on 20-12-2025
Drift Alert,A_Oxy_A_OXY_STRIPPER_FEED_DRUM is indicating an increasing trend from its typical value 45.0 to 83.39 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_1st_stage_reactor_outlet_temp is indicating an increasing trend from its typical value 440.05 to 448.0 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature is indicating an increasing trend from its typical value 432.31 to 441.05 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_1 is indicating an increasing trend from its typical value 430.67 to 439.2 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_2 is indicating an increasing trend from its typical value 433.14 to 441.86 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature is indicating an increasing trend from its typical value 433.0 to 441.79 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_1 is indicating an increasing trend from its typical value 432.9 to 441.71 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_2 is indicating an increasing trend from its typical value 432.84 to 441.57 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_3 is indicating an increasing trend from its typical value 433.18 to 441.87 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_4 is indicating an increasing trend from its typical value 431.59 to 440.21 on 20-12-2025
Drift Alert,A_Oxy_A_Oxy_HCl_O2_to_1st_stage is indicating an increasing trend from its typical value 333.38 to 429.28 on 20-12-2025
Drift Alert,A_Oxy_A_TRAIN_COMPRESSOR_AMPS is indicating an decreasing trend from its typical value 111.4 to 96.3 on 20-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR is indicating an increasing trend from its typical value 0.05 to 0.06 on 20-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_1 is indicating an decreasing trend from its typical value 0.3 to 0.3 on 20-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_2 is indicating an decreasing trend from its typical value 0.14 to 0.12 on 20-12-2025
Drift Alert,A_Oxy_Compressor_discharge_flow is indicating an decreasing trend from its typical value 1712.7 to 1392.28 on 20-12-2025
Drift Alert,A_Oxy_HCL_FLOW_FROM_A_TRAIN_HEATER is indicating an decreasing trend from its typical value 534.84 to 517.96 on 20-12-2025
Drift Alert,A_Oxy_HCL_O2_MIX_PRESS_TO_A_TRAIN is indicating an decreasing trend from its typical value 93.28 to 90.73 on 20-12-2025
Drift Alert,A_Oxy_HCL_TO_A_TRAIN_STD_15min is indicating an increasing trend from its typical value 3.05 to 3.18 on 20-12-2025
Drift Alert,A_Oxy_HCL_TO_A_TRAIN_STD_1hr is indicating an increasing trend from its typical value 3.05 to 3.18 on 20-12-2025
Drift Alert,A_Oxy_R1_ATRN_ETHYLENE_FLOW_TO_1ST_STG_PctDev is indicating an increasing trend from its typical value -0.87 to -1.73 on 20-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Compressor_Suction_Pressure_PctDev is indicating an decreasing trend from its typical value 2.61 to 0.44 on 20-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_HCl_Supply_Pressure_PctDev is indicating an decreasing trend from its typical value 0.53 to 0.51 on 20-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_O2_Cont__PctRelDiff is indicating an decreasing trend from its typical value -3.61 to 20.57 on 20-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_1_PctDev is indicating an increasing trend from its typical value 53.09 to 59.11 on 20-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_2_PctDev is indicating an decreasing trend from its typical value 66.12 to 52.06 on 20-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_PctDev is indicating an decreasing trend from its typical value -570.27 to -234.45 on 20-12-2025
Drift Alert,A_Oxy_R1_ETHYLENE_TO_E_7308A_PctDev is indicating an increasing trend from its typical value -2.44 to -2.9 on 20-12-2025
Drift Alert,A_Oxy_R1_HCL_TO_A_TRAIN_PctDev is indicating an decreasing trend from its typical value -6.98 to -3.77 on 20-12-2025
Drift Alert,A_Oxy_RECYCLE_FLOW_TO_A_TRAIN is indicating an decreasing trend from its typical value 1624.74 to 1393.62 on 20-12-2025
Drift Alert,A_Oxy_TRAIN_A_1st_Stage_INLET_PRESSURE is indicating an decreasing trend from its typical value 91.99 to 88.94 on 20-12-2025
Drift Alert,A_Oxy_TRAIN_A_HCL_O2_MIX is indicating an increasing trend from its typical value 18.08 to 21.91 on 20-12-2025
Drift Alert,A_Oxy_TRAIN_A_O2_TO_3RD_STAGE is indicating an increasing trend from its typical value 28.81 to 29.7 on 20-12-2025
Drift Alert,A_Oxy_TRAIN_A_OVR_SUCTION_C2H4_ANLYZER is indicating an increasing trend from its typical value 49.27 to 51.16 on 20-12-2025
Drift Alert,A_Oxy_TRAIN_A_OXYGEN_FLOW is indicating an increasing trend from its typical value 144.06 to 148.5 on 20-12-2025
Drift Alert,A_Oxy_TRAIN_B_OVR_COMP_SUCTION is indicating an decreasing trend from its typical value 92.34 to 71.13 on 20-12-2025
Drift Alert,A_Oxy_ATRN_COMPRESSOR_DISCHARGE_PRESS is indicating an decreasing trend from its typical value 95.01 to 91.23 on 21-12-2025
Drift Alert,A_Oxy_A_COMP_DISCHARGE_TEMP is indicating an decreasing trend from its typical value 217.93 to 209.27 on 21-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE is indicating an decreasing trend from its typical value 40.72 to 35.16 on 21-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE_1 is indicating an decreasing trend from its typical value 39.21 to 34.48 on 21-12-2025
Drift Alert,A_Oxy_A_OXY_STRIPPER_FEED_DRUM is indicating an increasing trend from its typical value 44.03 to 72.81 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_1st_stage_reactor_outlet_temp is indicating an increasing trend from its typical value 440.14 to 447.21 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature is indicating an increasing trend from its typical value 432.36 to 439.76 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_1 is indicating an increasing trend from its typical value 430.89 to 438.19 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_2 is indicating an increasing trend from its typical value 433.25 to 440.66 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature is indicating an increasing trend from its typical value 433.13 to 440.59 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_1 is indicating an increasing trend from its typical value 433.08 to 440.58 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_2 is indicating an increasing trend from its typical value 432.98 to 440.42 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_3 is indicating an increasing trend from its typical value 433.28 to 440.65 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_4 is indicating an increasing trend from its typical value 431.75 to 439.11 on 21-12-2025
Drift Alert,A_Oxy_A_Oxy_HCl_O2_to_1st_stage is indicating an increasing trend from its typical value 333.92 to 408.06 on 21-12-2025
Drift Alert,A_Oxy_A_TRAIN_COMPRESSOR_AMPS is indicating an decreasing trend from its typical value 110.93 to 96.35 on 21-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR is indicating an increasing trend from its typical value 0.03 to 0.05 on 21-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_1 is indicating an increasing trend from its typical value 0.3 to 0.32 on 21-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_2 is indicating an decreasing trend from its typical value 0.14 to 0.13 on 21-12-2025
Drift Alert,A_Oxy_Compressor_discharge_flow is indicating an decreasing trend from its typical value 1708.47 to 1419.15 on 21-12-2025
Drift Alert,A_Oxy_HCL_FLOW_FROM_A_TRAIN_HEATER is indicating an decreasing trend from its typical value 535.69 to 520.11 on 21-12-2025
Drift Alert,A_Oxy_HCL_O2_MIX_PRESS_TO_A_TRAIN is indicating an decreasing trend from its typical value 93.31 to 90.52 on 21-12-2025
Drift Alert,A_Oxy_R1_ATRN_ETHYLENE_FLOW_TO_1ST_STG_PctDev is indicating an increasing trend from its typical value -0.73 to -1.26 on 21-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Compressor_Suction_Pressure_PctDev is indicating an decreasing trend from its typical value 3.71 to 2.24 on 21-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_HCl_Supply_Pressure_PctDev is indicating an decreasing trend from its typical value 0.55 to 0.54 on 21-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_O2_Cont__PctRelDiff is indicating an decreasing trend from its typical value -3.46 to 14.31 on 21-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_1_PctDev is indicating an increasing trend from its typical value 53.93 to 58.09 on 21-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_2_PctDev is indicating an decreasing trend from its typical value 76.25 to 66.08 on 21-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_PctDev is indicating an decreasing trend from its typical value -826.05 to -540.36 on 21-12-2025
Drift Alert,A_Oxy_R1_ETHYLENE_TO_E_7308A_PctDev is indicating an decreasing trend from its typical value -2.88 to -2.45 on 21-12-2025
Drift Alert,A_Oxy_R1_HCL_TO_A_TRAIN_PctDev is indicating an decreasing trend from its typical value -7.14 to -4.31 on 21-12-2025
Drift Alert,A_Oxy_RECYCLE_FLOW_TO_A_TRAIN is indicating an decreasing trend from its typical value 1622.99 to 1405.21 on 21-12-2025
Drift Alert,A_Oxy_TRAIN_A_1st_Stage_INLET_PRESSURE is indicating an decreasing trend from its typical value 92.0 to 88.88 on 21-12-2025
Drift Alert,A_Oxy_TRAIN_A_HCL_O2_MIX is indicating an increasing trend from its typical value 18.11 to 21.02 on 21-12-2025
Drift Alert,A_Oxy_TRAIN_A_O2_TO_3RD_STAGE is indicating an increasing trend from its typical value 28.81 to 29.49 on 21-12-2025
Drift Alert,A_Oxy_TRAIN_A_OVR_SUCTION_C2H4_ANLYZER is indicating an decreasing trend from its typical value 49.0 to 48.64 on 21-12-2025
Drift Alert,A_Oxy_TRAIN_A_OXYGEN_FLOW is indicating an increasing trend from its typical value 144.07 to 147.48 on 21-12-2025
Drift Alert,A_Oxy_TRAIN_B_OVR_COMP_SUCTION is indicating an decreasing trend from its typical value 99.73 to 85.22 on 21-12-2025
Drift Alert,A_Oxy_ATRN_COMPRESSOR_DISCHARGE_PRESS is indicating an decreasing trend from its typical value 94.99 to 91.39 on 22-12-2025
Drift Alert,A_Oxy_A_COMP_DISCHARGE_TEMP is indicating an decreasing trend from its typical value 216.93 to 211.51 on 22-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE is indicating an decreasing trend from its typical value 40.51 to 35.65 on 22-12-2025
Drift Alert,A_Oxy_A_COMP_SUCTION_PRESSURE_1 is indicating an decreasing trend from its typical value 39.04 to 34.79 on 22-12-2025
Drift Alert,A_Oxy_A_OXY_STRIPPER_FEED_DRUM is indicating an increasing trend from its typical value 19.07 to 27.38 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_1st_stage_reactor_outlet_temp is indicating an increasing trend from its typical value 440.04 to 446.0 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature is indicating an increasing trend from its typical value 432.3 to 438.22 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_1 is indicating an increasing trend from its typical value 430.87 to 436.74 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Feed_temperature_2 is indicating an increasing trend from its typical value 433.22 to 439.15 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature is indicating an increasing trend from its typical value 433.06 to 439.04 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_1 is indicating an increasing trend from its typical value 432.99 to 439.01 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_2 is indicating an increasing trend from its typical value 432.9 to 438.87 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_3 is indicating an increasing trend from its typical value 433.23 to 439.11 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_2nd_Stage_Inlet_temperature_4 is indicating an increasing trend from its typical value 431.69 to 437.61 on 22-12-2025
Drift Alert,A_Oxy_A_Oxy_HCl_O2_to_1st_stage is indicating an increasing trend from its typical value 332.89 to 382.71 on 22-12-2025
Drift Alert,A_Oxy_A_TRAIN_COMPRESSOR_AMPS is indicating an decreasing trend from its typical value 111.39 to 97.95 on 22-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR is indicating an increasing trend from its typical value 0.03 to 0.05 on 22-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_1 is indicating an increasing trend from its typical value 0.3 to 0.32 on 22-12-2025
Drift Alert,A_Oxy_C7302_SUCTION_O2_ANLYZR_2 is indicating an increasing trend from its typical value 0.14 to 0.15 on 22-12-2025
Drift Alert,A_Oxy_Compressor_discharge_flow is indicating an decreasing trend from its typical value 1711.67 to 1459.73 on 22-12-2025
Drift Alert,A_Oxy_HCL_FLOW_FROM_A_TRAIN_HEATER is indicating an decreasing trend from its typical value 533.97 to 519.37 on 22-12-2025
Drift Alert,A_Oxy_HCL_O2_MIX_PRESS_TO_A_TRAIN is indicating an decreasing trend from its typical value 93.28 to 90.44 on 22-12-2025
Drift Alert,A_Oxy_HCL_TO_A_TRAIN_STD_15min is indicating an decreasing trend from its typical value 3.07 to 2.94 on 22-12-2025
Drift Alert,A_Oxy_HCL_TO_A_TRAIN_STD_1hr is indicating an decreasing trend from its typical value 3.07 to 2.94 on 22-12-2025
Drift Alert,A_Oxy_R1_ATRN_ETHYLENE_FLOW_TO_1ST_STG_PctDev is indicating an increasing trend from its typical value -0.66 to -0.92 on 22-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Compressor_Suction_Pressure_PctDev is indicating an decreasing trend from its typical value 3.62 to 2.6 on 22-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_O2_Cont__PctRelDiff is indicating an decreasing trend from its typical value -3.49 to 7.99 on 22-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_1_PctDev is indicating an increasing trend from its typical value 53.82 to 55.52 on 22-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_2_PctDev is indicating an decreasing trend from its typical value 76.31 to 67.92 on 22-12-2025
Drift Alert,A_Oxy_R1_A_Oxy_Oxygen_Content_in_Recycle_Gas_PctDev is indicating an decreasing trend from its typical value -823.87 to -533.94 on 22-12-2025
Drift Alert,A_Oxy_R1_ETHYLENE_TO_E_7308A_PctDev is indicating an decreasing trend from its typical value -2.4 to -1.52 on 22-12-2025
Drift Alert,A_Oxy_R1_HCL_TO_A_TRAIN_PctDev is indicating an decreasing trend from its typical value -6.8 to -4.38 on 22-12-2025
Drift Alert,A_Oxy_RECYCLE_FLOW_TO_A_TRAIN is indicating an decreasing trend from its typical value 1625.45 to 1429.31 on 22-12-2025
